Timestamp,AirInj_LR_Louver_New,Inject_V_m3,Out_T,Out_CO2_Avg,Out_PAR
08/25/2019 12:00 AM,0.4,10680,25.700001,,6.8
08/25/2019 12:15 AM,0.4,10680,25.4,,6.3
08/25/2019 12:30 AM,0.4,10680,25.1,,6.6
08/25/2019 12:45 AM,0.4,10680,24.9,,6.7
08/25/2019 1:00 AM,0.4,10680,24.700001,,6.6
08/25/2019 1:15 AM,0.4,10680,24.5,,6.8
08/25/2019 1:30 AM,0.4,10680,24.299999,,6.4
08/25/2019 1:45 AM,0.4,10680,24.200001,,6.7
08/25/2019 2:00 AM,0.4,10680,24.1,,6.4
08/25/2019 2:15 AM,0.4,10680,23.9,,5.9
08/25/2019 2:30 AM,0.4,10680,23.6,,5.7
08/25/2019 2:45 AM,0.4,10680,23.4,,6.1
08/25/2019 3:00 AM,0.4,10680,23.1,,5.7
08/25/2019 3:15 AM,0.4,10680,23,,5.8
08/25/2019 3:30 AM,0.4,10680,22.9,,5.6
08/25/2019 3:45 AM,0.4,10680,22.700001,,5.7
08/25/2019 4:00 AM,0.4,10680,22.700001,,5.6
08/25/2019 4:15 AM,0.4,10680,22.5,,5.8
08/25/2019 4:30 AM,0.4,10680,22.4,,5.7
08/25/2019 4:45 AM,0.4,10680,22.299999,,5.5
08/25/2019 5:00 AM,0.4,10680,22.299999,,5.5
08/25/2019 5:15 AM,0.4,10680,22,,5.3
08/25/2019 5:30 AM,0.4,10680,22.1,,5.4
08/25/2019 5:45 AM,0.4,10680,21.700001,,6.3
08/25/2019 6:00 AM,0.4,10680,21.700001,,15.3
08/25/2019 6:15 AM,0.4,10680,21.700001,,43.3
08/25/2019 6:30 AM,0.4,10680,21.6,,85.4
08/25/2019 6:45 AM,0.4,10680,22,,132.3
08/25/2019 7:00 AM,0.4,10680,22.200001,,197.8
08/25/2019 7:15 AM,0.4,10680,22.299999,,407.4
08/25/2019 7:30 AM,0.4,10680,22.799999,,322.1
08/25/2019 7:45 AM,0.4,10680,23.1,,318.2
08/25/2019 8:00 AM,0.4,10680,23,,346.8
08/25/2019 8:15 AM,0.185,4939.5,23.200001,,643.8
08/25/2019 8:30 AM,0.185,4939.5,23.6,,849.5
08/25/2019 8:45 AM,0.185,4939.5,24,,757.5
08/25/2019 9:00 AM,0.185,4939.5,24.299999,,712.9
08/25/2019 9:15 AM,0.185,4939.5,24.6,,846.0
08/25/2019 9:30 AM,0.185,4939.5,24.799999,,527.3
08/25/2019 9:45 AM,0.185,4939.5,24.700001,,695.1
08/25/2019 10:00 AM,0.185,4939.5,24.9,,746.2
08/25/2019 10:15 AM,0.185,4939.5,25.299999,,581.0
08/25/2019 10:30 AM,0.185,4939.5,25.200001,,1013.1
08/25/2019 10:45 AM,0.185,4939.5,26,,1612.9
08/25/2019 11:00 AM,0.185,4939.5,26.299999,,974.6
08/25/2019 11:15 AM,0.185,4939.5,26.700001,,1730.8
08/25/2019 11:30 AM,0.185,4939.5,27.799999,,1254.9
08/25/2019 11:45 AM,0.185,4939.5,26.700001,,1979.8
08/25/2019 12:00 PM,0.185,4939.5,27.4,,1219.4
08/25/2019 12:15 PM,0.185,4939.5,27.6,,1899.4
08/25/2019 12:30 PM,0.185,4939.5,28.6,,1778.9
08/25/2019 12:45 PM,0.185,4939.5,28.6,,1808.3
08/25/2019 1:00 PM,0.185,4939.5,29.4,,1952.6
08/25/2019 1:15 PM,0.185,4939.5,29,,2130.3
08/25/2019 1:30 PM,0.185,4939.5,29.4,,2086.8
08/25/2019 1:45 PM,0.185,4939.5,30.200001,,2006.1
08/25/2019 2:00 PM,0.185,4939.5,30.6,,1972.0
08/25/2019 2:15 PM,0.185,4939.5,31,,1897.4
08/25/2019 2:30 PM,0.185,4939.5,31,,1821.7
08/25/2019 2:45 PM,0.185,4939.5,31.5,,1636.0
08/25/2019 3:00 PM,0.185,4939.5,31.5,,1703.5
08/25/2019 3:15 PM,0.185,4939.5,32,,1587.9
08/25/2019 3:30 PM,0.185,4939.5,31.700001,,1369.3
08/25/2019 3:45 PM,0.185,4939.5,31.9,,1413.8
08/25/2019 4:00 PM,0.185,4939.5,32,,1312.4
08/25/2019 4:15 PM,0.185,4939.5,31.700001,,1208.4
08/25/2019 4:30 PM,0.185,4939.5,31.700001,,1106.5
08/25/2019 4:45 PM,0.185,4939.5,31.700001,,885.4
08/25/2019 5:00 PM,0.185,4939.5,31.6,,864.7
08/25/2019 5:15 PM,0.185,4939.5,32.099998,,753.3
08/25/2019 5:30 PM,0.185,4939.5,31.4,,617.3
08/25/2019 5:45 PM,0.185,4939.5,31.5,,520.1
08/25/2019 6:00 PM,0.185,4939.5,31.1,,399.7
08/25/2019 6:15 PM,0.185,4939.5,31,,144.4
08/25/2019 6:30 PM,0.185,4939.5,30.700001,,86.8
08/25/2019 6:45 PM,0.185,4939.5,30.299999,,48.6
08/25/2019 7:00 PM,0.185,4939.5,29.9,,21.5
08/25/2019 7:15 PM,0.4,10680,29.700001,,9.6
08/25/2019 7:30 PM,0.4,10680,29.4,,7.9
08/25/2019 7:45 PM,0.4,10680,29.1,,7.5
08/25/2019 8:00 PM,0.4,10680,28.799999,,7.7
08/25/2019 8:15 PM,0.4,10680,28.5,,7.7
08/25/2019 8:30 PM,0.4,10680,28.299999,,7.7
08/25/2019 8:45 PM,0.4,10680,28.299999,,7.5
08/25/2019 9:00 PM,0.4,10680,28.1,,7.5
08/25/2019 9:15 PM,0.4,10680,27.700001,,7.5
08/25/2019 9:30 PM,0.4,10680,27.200001,,7.0
08/25/2019 9:45 PM,0.4,10680,26.9,,7.4
08/25/2019 10:00 PM,0.4,10680,27,,7.4
08/25/2019 10:15 PM,0.4,10680,27.1,,7.4
08/25/2019 10:30 PM,0.4,10680,26,,7.5
08/25/2019 10:45 PM,0.4,10680,26.299999,,7.3
08/25/2019 11:00 PM,0.4,10680,25.6,,7.2
08/25/2019 11:15 PM,0.4,10680,25.4,,7.2
08/25/2019 11:30 PM,0.4,10680,25.200001,,7.2
08/25/2019 11:45 PM,0.4,10680,25,,7.3
08/26/2019 12:00 AM,0.4,10680,24.6,,7.3
08/26/2019 12:15 AM,0.4,10680,24.799999,,7.2
08/26/2019 12:30 AM,0.4,10680,25.1,,6.9
08/26/2019 12:45 AM,0.4,10680,24.6,,6.8
08/26/2019 1:00 AM,0.4,10680,24.4,,7.2
08/26/2019 1:15 AM,0.4,10680,24.6,,7.0
08/26/2019 1:30 AM,0.4,10680,24.799999,,6.7
08/26/2019 1:45 AM,0.4,10680,24.700001,,7.3
08/26/2019 2:00 AM,0.4,10680,24.700001,,6.5
08/26/2019 2:15 AM,0.4,10680,24.6,,6.8
08/26/2019 2:30 AM,0.4,10680,24.299999,,7.3
08/26/2019 2:45 AM,0.4,10680,24.6,,7.2
08/26/2019 3:00 AM,0.4,10680,24.1,,6.7
08/26/2019 3:15 AM,0.4,10680,24.4,,6.6
08/26/2019 3:30 AM,0.4,10680,24.1,,6.5
08/26/2019 3:45 AM,0.4,10680,23.700001,,6.6
08/26/2019 4:00 AM,0.4,10680,24,,6.3
08/26/2019 4:15 AM,0.4,10680,23.799999,,6.3
08/26/2019 4:30 AM,0.4,10680,23.4,,6.1
08/26/2019 4:45 AM,0.4,10680,23.200001,,6.4
08/26/2019 5:00 AM,0.4,10680,23.200001,,6.8
08/26/2019 5:15 AM,0.4,10680,22.700001,,6.4
08/26/2019 5:30 AM,0.4,10680,22.799999,,6.4
08/26/2019 5:45 AM,0.4,10680,23,,7.2
08/26/2019 6:00 AM,0.4,10680,22.700001,,15.3
08/26/2019 6:15 AM,0.4,10680,23.200001,,38.2
08/26/2019 6:30 AM,0.4,10680,23.4,,77.4
08/26/2019 6:45 AM,0.4,10680,23.700001,,199.0
08/26/2019 7:00 AM,0.4,10680,24.5,,304.1
08/26/2019 7:15 AM,0.4,10680,25.200001,,372.1
08/26/2019 7:30 AM,0.4,10680,25.9,,494.9
08/26/2019 7:45 AM,0.4,10680,26.799999,,659.7
08/26/2019 8:00 AM,0.4,10680,27.1,,778.8
08/26/2019 8:15 AM,0.185,4939.5,27.4,,878.9
08/26/2019 8:30 AM,0.185,4939.5,27.5,,984.3
08/26/2019 8:45 AM,0.185,4939.5,27.799999,,1107.2
08/26/2019 9:00 AM,0.185,4939.5,28.1,,1230.0
08/26/2019 9:15 AM,0.185,4939.5,28.299999,,1316.0
08/26/2019 9:30 AM,0.185,4939.5,28.700001,,1410.4
08/26/2019 9:45 AM,0.185,4939.5,29.299999,,1503.4
08/26/2019 10:00 AM,0.185,4939.5,29.5,,1582.2
08/26/2019 10:15 AM,0.185,4939.5,29.9,,1668.1
08/26/2019 10:30 AM,0.185,4939.5,30.4,,1751.9
08/26/2019 10:45 AM,0.185,4939.5,30.9,,1828.5
08/26/2019 11:00 AM,0.185,4939.5,31.200001,,1872.6
08/26/2019 11:15 AM,0.185,4939.5,31.6,,1936.1
08/26/2019 11:30 AM,0.185,4939.5,31.9,,1986.1
08/26/2019 11:45 AM,0.185,4939.5,31.299999,,2033.2
08/26/2019 12:00 PM,0.185,4939.5,32.900002,,2066.5
08/26/2019 12:15 PM,0.185,4939.5,32.900002,,2078.3
08/26/2019 12:30 PM,0.185,4939.5,32.5,,2092.9
08/26/2019 12:45 PM,0.185,4939.5,32.900002,,2100.5
08/26/2019 1:00 PM,0.185,4939.5,33.599998,,2096.7
08/26/2019 1:15 PM,0.185,4939.5,33.799999,,2045.9
08/26/2019 1:30 PM,0.185,4939.5,33.700001,,2010.0
08/26/2019 1:45 PM,0.185,4939.5,33.599998,,1463.8
08/26/2019 2:00 PM,0.185,4939.5,33.700001,,1926.1
08/26/2019 2:15 PM,0.185,4939.5,33.799999,,1871.2
08/26/2019 2:30 PM,0.185,4939.5,34,,1806.2
08/26/2019 2:45 PM,0.185,4939.5,34.299999,,1731.2
08/26/2019 3:00 PM,0.185,4939.5,34.200001,,1637.6
08/26/2019 3:15 PM,0.185,4939.5,34.400002,,1571.5
08/26/2019 3:30 PM,0.185,4939.5,34.5,,1452.2
08/26/2019 3:45 PM,0.185,4939.5,34.299999,,1372.1
08/26/2019 4:00 PM,0.185,4939.5,34.299999,,1330.4
08/26/2019 4:15 PM,0.185,4939.5,34.5,,1215.0
08/26/2019 4:30 PM,0.185,4939.5,34.400002,,1015.5
08/26/2019 4:45 PM,0.185,4939.5,34.299999,,824.3
08/26/2019 5:00 PM,0.185,4939.5,34.200001,,778.8
08/26/2019 5:15 PM,0.185,4939.5,34.099998,,623.1
08/26/2019 5:30 PM,0.185,4939.5,34,,428.8
08/26/2019 5:45 PM,0.185,4939.5,33.599998,,304.2
08/26/2019 6:00 PM,0.185,4939.5,33.400002,,238.8
08/26/2019 6:15 PM,0.185,4939.5,32.900002,,151.8
08/26/2019 6:30 PM,0.185,4939.5,32.900002,,122.6
08/26/2019 6:45 PM,0.185,4939.5,32.799999,,74.4
08/26/2019 7:00 PM,0.185,4939.5,32.299999,,29.8
08/26/2019 7:15 PM,0.4,10680,32,,11.2
08/26/2019 7:30 PM,0.4,10680,31.6,,8.5
08/26/2019 7:45 PM,0.4,10680,31.200001,,8.2
08/26/2019 8:00 PM,0.4,10680,30.799999,,8.1
08/26/2019 8:15 PM,0.4,10680,30.4,,7.9
08/26/2019 8:30 PM,0.4,10680,30,,8.0
08/26/2019 8:45 PM,0.4,10680,29.9,,8.0
08/26/2019 9:00 PM,0.4,10680,29.4,,7.9
08/26/2019 9:15 PM,0.4,10680,29.1,,8.0
08/26/2019 9:30 PM,0.4,10680,28.6,,7.7
08/26/2019 9:45 PM,0.4,10680,28.700001,,7.8
08/26/2019 10:00 PM,0.4,10680,28.200001,,7.7
08/26/2019 10:15 PM,0.4,10680,28.1,,8.0
08/26/2019 10:30 PM,0.4,10680,27.9,,7.7
08/26/2019 10:45 PM,0.4,10680,27.700001,,7.8
08/26/2019 11:00 PM,0.4,10680,27.5,,7.8
08/26/2019 11:15 PM,0.4,10680,27.5,,7.5
08/26/2019 11:30 PM,0.4,10680,27.1,,7.6
08/26/2019 11:45 PM,0.4,10680,27.1,,7.6
08/27/2019 12:00 AM,0.4,10680,27.200001,,7.5
08/27/2019 12:15 AM,0.4,10680,27,,7.8
08/27/2019 12:30 AM,0.4,10680,26.799999,,7.8
08/27/2019 12:45 AM,0.4,10680,26.700001,,7.7
08/27/2019 1:00 AM,0.4,10680,26.799999,,7.7
08/27/2019 1:15 AM,0.4,10680,26.6,,7.7
08/27/2019 1:30 AM,0.4,10680,26.6,,8.2
08/27/2019 1:45 AM,0.4,10680,26.4,,7.7
08/27/2019 2:00 AM,0.4,10680,26.299999,,7.4
08/27/2019 2:15 AM,0.4,10680,26.200001,,7.8
08/27/2019 2:30 AM,0.4,10680,26,,7.8
08/27/2019 2:45 AM,0.4,10680,26.1,,7.6
08/27/2019 3:00 AM,0.4,10680,25.700001,,8.0
08/27/2019 3:15 AM,0.4,10680,25.700001,,8.1
08/27/2019 3:30 AM,0.4,10680,25.700001,,7.7
08/27/2019 3:45 AM,0.4,10680,25.799999,,7.2
08/27/2019 4:00 AM,0.4,10680,25.6,,7.5
08/27/2019 4:15 AM,0.4,10680,25.299999,,7.4
08/27/2019 4:30 AM,0.4,10680,25,,7.2
08/27/2019 4:45 AM,0.4,10680,25.299999,,7.4
08/27/2019 5:00 AM,0.4,10680,25.299999,,7.2
08/27/2019 5:15 AM,0.4,10680,25.1,,7.3
08/27/2019 5:30 AM,0.4,10680,24.9,,7.3
08/27/2019 5:45 AM,0.4,10680,24.9,,7.9
08/27/2019 6:00 AM,0.4,10680,24.9,,16.1
08/27/2019 6:15 AM,0.4,10680,24.700001,,40.7
08/27/2019 6:30 AM,0.4,10680,25.1,,76.7
08/27/2019 6:45 AM,0.4,10680,25.700001,,198.9
08/27/2019 7:00 AM,0.4,10680,26.4,,299.6
08/27/2019 7:15 AM,0.4,10680,27.1,,411.2
08/27/2019 7:30 AM,0.4,10680,27.9,,518.8
08/27/2019 7:45 AM,0.4,10680,28.799999,,633.7
08/27/2019 8:00 AM,0.4,10680,29.5,,749.9
08/27/2019 8:15 AM,0.185,4939.5,30,,866.0
08/27/2019 8:30 AM,0.185,4939.5,30.4,,978.9
08/27/2019 8:45 AM,0.185,4939.5,30.4,,1091.3
08/27/2019 9:00 AM,0.185,4939.5,31,,1200.1
08/27/2019 9:15 AM,0.185,4939.5,31.700001,,1306.3
08/27/2019 9:30 AM,0.185,4939.5,31.799999,,1406.1
08/27/2019 9:45 AM,0.185,4939.5,32,,1500.1
08/27/2019 10:00 AM,0.185,4939.5,32.099998,,1588.3
08/27/2019 10:15 AM,0.185,4939.5,32.200001,,1671.8
08/27/2019 10:30 AM,0.185,4939.5,32.799999,,1756.0
08/27/2019 10:45 AM,0.185,4939.5,33,,1826.4
08/27/2019 11:00 AM,0.185,4939.5,33.200001,,1876.3
08/27/2019 11:15 AM,0.185,4939.5,33.5,,1929.9
08/27/2019 11:30 AM,0.185,4939.5,33.700001,,1977.6
08/27/2019 11:45 AM,0.185,4939.5,34.200001,,2011.2
08/27/2019 12:00 PM,0.185,4939.5,34.200001,,2039.5
08/27/2019 12:15 PM,0.185,4939.5,35,,2053.2
08/27/2019 12:30 PM,0.185,4939.5,34.900002,,2062.2
08/27/2019 12:45 PM,0.185,4939.5,35.299999,,2058.6
08/27/2019 1:00 PM,0.185,4939.5,35.400002,,2047.5
08/27/2019 1:15 PM,0.185,4939.5,35.400002,,2028.4
08/27/2019 1:30 PM,0.185,4939.5,35.700001,,2016.2
08/27/2019 1:45 PM,0.185,4939.5,35.599998,,1997.1
08/27/2019 2:00 PM,0.185,4939.5,36.299999,,1947.6
08/27/2019 2:15 PM,0.185,4939.5,36.099998,,1535.2
08/27/2019 2:30 PM,0.185,4939.5,36.299999,,1677.4
08/27/2019 2:45 PM,0.185,4939.5,36.200001,,1783.8
08/27/2019 3:00 PM,0.185,4939.5,36,,1687.4
08/27/2019 3:15 PM,0.185,4939.5,36.400002,,1615.6
08/27/2019 3:30 PM,0.185,4939.5,36.799999,,1513.3
08/27/2019 3:45 PM,0.185,4939.5,36.900002,,1411.0
08/27/2019 4:00 PM,0.185,4939.5,36.700001,,1314.4
08/27/2019 4:15 PM,0.185,4939.5,36.700001,,1221.9
08/27/2019 4:30 PM,0.185,4939.5,36.599998,,1105.1
08/27/2019 4:45 PM,0.185,4939.5,36.599998,,985.8
08/27/2019 5:00 PM,0.185,4939.5,36.299999,,859.0
08/27/2019 5:15 PM,0.185,4939.5,36.299999,,752.3
08/27/2019 5:30 PM,0.185,4939.5,36,,622.6
08/27/2019 5:45 PM,0.185,4939.5,35.799999,,500.5
08/27/2019 6:00 PM,0.185,4939.5,35.400002,,339.4
08/27/2019 6:15 PM,0.185,4939.5,35.200001,,108.4
08/27/2019 6:30 PM,0.185,4939.5,35,,75.7
08/27/2019 6:45 PM,0.185,4939.5,34.5,,52.3
08/27/2019 7:00 PM,0.185,4939.5,34.099998,,24.0
08/27/2019 7:15 PM,0.4,10680,33.700001,,10.5
08/27/2019 7:30 PM,0.4,10680,33.200001,,9.0
08/27/2019 7:45 PM,0.4,10680,32.700001,,8.8
08/27/2019 8:00 PM,0.4,10680,32.299999,,8.9
08/27/2019 8:15 PM,0.4,10680,31.9,,9.0
08/27/2019 8:30 PM,0.4,10680,31.6,,8.8
08/27/2019 8:45 PM,0.4,10680,31.4,,8.7
08/27/2019 9:00 PM,0.4,10680,31.299999,,8.6
08/27/2019 9:15 PM,0.4,10680,31.1,,8.6
08/27/2019 9:30 PM,0.4,10680,30.799999,,8.1
08/27/2019 9:45 PM,0.4,10680,30.1,,8.5
08/27/2019 10:00 PM,0.4,10680,30.299999,,8.8
08/27/2019 10:15 PM,0.4,10680,30,,8.4
08/27/2019 10:30 PM,0.4,10680,29.799999,,8.3
08/27/2019 10:45 PM,0.4,10680,29.799999,,8.5
08/27/2019 11:00 PM,0.4,10680,29.5,,8.6
08/27/2019 11:15 PM,0.4,10680,29.299999,,8.0
08/27/2019 11:30 PM,0.4,10680,29.4,,8.3
08/27/2019 11:45 PM,0.4,10680,29.4,,8.3
08/28/2019 12:00 AM,0.4,10680,29.299999,,8.3
08/28/2019 12:15 AM,0.4,10680,29.1,,7.6
08/28/2019 12:30 AM,0.4,10680,28.700001,,8.1
08/28/2019 12:45 AM,0.4,10680,28.299999,,8.1
08/28/2019 1:00 AM,0.4,10680,28.299999,,8.3
08/28/2019 1:15 AM,0.4,10680,28.1,,7.9
08/28/2019 1:30 AM,0.4,10680,28,,8.6
08/28/2019 1:45 AM,0.4,10680,27.799999,,7.5
08/28/2019 2:00 AM,0.4,10680,27.700001,,8.0
08/28/2019 2:15 AM,0.4,10680,27.4,,7.6
08/28/2019 2:30 AM,0.4,10680,27.299999,,7.9
08/28/2019 2:45 AM,0.4,10680,27.299999,,8.0
08/28/2019 3:00 AM,0.4,10680,27.9,,7.9
08/28/2019 3:15 AM,0.4,10680,27.200001,,7.9
08/28/2019 3:30 AM,0.4,10680,27.1,,7.7
08/28/2019 3:45 AM,0.4,10680,27,,7.7
08/28/2019 4:00 AM,0.4,10680,27,,7.5
08/28/2019 4:15 AM,0.4,10680,26.9,,7.8
08/28/2019 4:30 AM,0.4,10680,26.5,,7.9
08/28/2019 4:45 AM,0.4,10680,26.299999,,7.8
08/28/2019 5:00 AM,0.4,10680,26.299999,,7.1
08/28/2019 5:15 AM,0.4,10680,26,,7.5
08/28/2019 5:30 AM,0.4,10680,26.200001,,7.0
08/28/2019 5:45 AM,0.4,10680,26.299999,,7.8
08/28/2019 6:00 AM,0.4,10680,26.299999,,13.9
08/28/2019 6:15 AM,0.4,10680,26.4,,36.9
08/28/2019 6:30 AM,0.4,10680,25.799999,,76.8
08/28/2019 6:45 AM,0.4,10680,26,,158.4
08/28/2019 7:00 AM,0.4,10680,26.1,,266.8
08/28/2019 7:15 AM,0.4,10680,26.9,,401.8
08/28/2019 7:30 AM,0.4,10680,27.700001,,510.4
08/28/2019 7:45 AM,0.4,10680,28.299999,,622.5
08/28/2019 8:00 AM,0.4,10680,28.6,,739.4
08/28/2019 8:15 AM,0.185,4939.5,29,,857.8
08/28/2019 8:30 AM,0.185,4939.5,29.5,,989.2
08/28/2019 8:45 AM,0.185,4939.5,30,,1094.7
08/28/2019 9:00 AM,0.185,4939.5,30.1,,1026.4
08/28/2019 9:15 AM,0.185,4939.5,29.700001,,1301.4
08/28/2019 9:30 AM,0.185,4939.5,30.200001,,1387.6
08/28/2019 9:45 AM,0.185,4939.5,30.4,,1480.6
08/28/2019 10:00 AM,0.185,4939.5,30.9,,1573.7
08/28/2019 10:15 AM,0.185,4939.5,31.200001,,1656.5
08/28/2019 10:30 AM,0.185,4939.5,31.6,,1740.8
08/28/2019 10:45 AM,0.185,4939.5,31.6,,1800.7
08/28/2019 11:00 AM,0.185,4939.5,32.099998,,1860.6
08/28/2019 11:15 AM,0.185,4939.5,31.700001,,1909.7
08/28/2019 11:30 AM,0.185,4939.5,32.700001,,1960.6
08/28/2019 11:45 AM,0.185,4939.5,32.200001,,1991.8
08/28/2019 12:00 PM,0.185,4939.5,32.900002,,2021.8
08/28/2019 12:15 PM,0.185,4939.5,32.900002,,2053.9
08/28/2019 12:30 PM,0.185,4939.5,34.200001,,2076.4
08/28/2019 12:45 PM,0.185,4939.5,34,,2016.4
08/28/2019 1:00 PM,0.185,4939.5,34.299999,,583.5
08/28/2019 1:15 PM,0.185,4939.5,32.900002,,1925.0
08/28/2019 1:30 PM,0.185,4939.5,34.099998,,2110.8
08/28/2019 1:45 PM,0.185,4939.5,33.700001,,1876.8
08/28/2019 2:00 PM,0.185,4939.5,34.299999,,2039.7
08/28/2019 2:15 PM,0.185,4939.5,34.299999,,1653.6
08/28/2019 2:30 PM,0.185,4939.5,34.400002,,944.6
08/28/2019 2:45 PM,0.185,4939.5,34.400002,,1634.2
08/28/2019 3:00 PM,0.185,4939.5,35,,1195.5
08/28/2019 3:15 PM,0.185,4939.5,34.5,,1706.1
08/28/2019 3:30 PM,0.185,4939.5,35.099998,,712.4
08/28/2019 3:45 PM,0.185,4939.5,34.799999,,307.3
08/28/2019 4:00 PM,0.185,4939.5,34,,275.2
08/28/2019 4:15 PM,0.185,4939.5,28,,286.3
08/28/2019 4:30 PM,0.185,4939.5,26.799999,,275.3
08/28/2019 4:45 PM,0.185,4939.5,26.5,,257.0
08/28/2019 5:00 PM,0.185,4939.5,26.799999,,240.7
08/28/2019 5:15 PM,0.185,4939.5,26.1,,255.0
08/28/2019 5:30 PM,0.185,4939.5,25.9,,376.0
08/28/2019 5:45 PM,0.185,4939.5,27.4,,329.0
08/28/2019 6:00 PM,0.185,4939.5,27.9,,217.3
08/28/2019 6:15 PM,0.185,4939.5,28.4,,119.8
08/28/2019 6:30 PM,0.185,4939.5,29.299999,,54.6
08/28/2019 6:45 PM,0.185,4939.5,29.4,,17.7
08/28/2019 7:00 PM,0.185,4939.5,27.700001,,8.9
08/28/2019 7:15 PM,0.4,10680,25.799999,,6.9
08/28/2019 7:30 PM,0.4,10680,26,,7.4
08/28/2019 7:45 PM,0.4,10680,25.4,,7.1
08/28/2019 8:00 PM,0.4,10680,25.4,,7.3
08/28/2019 8:15 PM,0.4,10680,25,,6.8
08/28/2019 8:30 PM,0.4,10680,23.6,,6.3
08/28/2019 8:45 PM,0.4,10680,23.200001,,6.1
08/28/2019 9:00 PM,0.4,10680,22.700001,,6.1
08/28/2019 9:15 PM,0.4,10680,22.5,,6.8
08/28/2019 9:30 PM,0.4,10680,22.799999,,5.7
08/28/2019 9:45 PM,0.4,10680,22,,5.5
08/28/2019 10:00 PM,0.4,10680,21.799999,,5.4
08/28/2019 10:15 PM,0.4,10680,21.9,,5.5
08/28/2019 10:30 PM,0.4,10680,22.299999,,6.2
08/28/2019 10:45 PM,0.4,10680,22.9,,6.3
08/28/2019 11:00 PM,0.4,10680,23.1,,6.0
08/28/2019 11:15 PM,0.4,10680,22.700001,,6.1
08/28/2019 11:30 PM,0.4,10680,22.6,,5.8
08/28/2019 11:45 PM,0.4,10680,22.6,,6.0
08/29/2019 12:00 AM,0.185,4939.5,22.4,,6.1
08/29/2019 12:15 AM,0.4,10680,22.200001,,5.8
08/29/2019 12:30 AM,0.4,10680,22.299999,,5.6
08/29/2019 12:45 AM,0.4,10680,22.299999,,6.2
08/29/2019 1:00 AM,0.4,10680,22.299999,,6.0
08/29/2019 1:15 AM,0.4,10680,23.1,,6.4
08/29/2019 1:30 AM,0.4,10680,22.9,,6.4
08/29/2019 1:45 AM,0.4,10680,23.1,,6.7
08/29/2019 2:00 AM,0.4,10680,23.200001,,6.5
08/29/2019 2:15 AM,0.4,10680,23.299999,,6.6
08/29/2019 2:30 AM,0.4,10680,23.1,,6.4
08/29/2019 2:45 AM,0.4,10680,22.799999,,6.5
08/29/2019 3:00 AM,0.4,10680,23.200001,,6.9
08/29/2019 3:15 AM,0.4,10680,24,,6.6
08/29/2019 3:30 AM,0.4,10680,23.5,,6.6
08/29/2019 3:45 AM,0.4,10680,23.4,,6.9
08/29/2019 4:00 AM,0.4,10680,24.4,,7.3
08/29/2019 4:15 AM,0.4,10680,24.799999,,6.9
08/29/2019 4:30 AM,0.4,10680,24.700001,,7.4
08/29/2019 4:45 AM,0.4,10680,25.700001,,7.3
08/29/2019 5:00 AM,0.4,10680,25.299999,,7.4
08/29/2019 5:15 AM,0.4,10680,23,,6.2
08/29/2019 5:30 AM,0.4,10680,22.700001,,6.4
08/29/2019 5:45 AM,0.4,10680,22.4,,6.5
08/29/2019 6:00 AM,0.4,10680,22.6,,11.2
08/29/2019 6:15 AM,0.4,10680,22.799999,,28.4
08/29/2019 6:30 AM,0.4,10680,22.6,,53.0
08/29/2019 6:45 AM,0.4,10680,22.1,,84.6
08/29/2019 7:00 AM,0.4,10680,22.1,,134.6
08/29/2019 7:15 AM,0.4,10680,22.299999,,357.4
08/29/2019 7:30 AM,0.4,10680,22.9,,511.3
08/29/2019 7:45 AM,0.4,10680,23.200001,,627.1
08/29/2019 8:00 AM,0.4,10680,23.5,,742.6
08/29/2019 8:15 AM,0.185,4939.5,24.1,,755.9
08/29/2019 8:30 AM,0.185,4939.5,24.6,,1148.1
08/29/2019 8:45 AM,0.185,4939.5,25.4,,1034.9
08/29/2019 9:00 AM,0.185,4939.5,25.9,,1247.1
08/29/2019 9:15 AM,0.185,4939.5,27.200001,,1302.5
08/29/2019 9:30 AM,0.185,4939.5,28.299999,,1391.0
08/29/2019 9:45 AM,0.185,4939.5,28.299999,,1480.1
08/29/2019 10:00 AM,0.185,4939.5,28.1,,1568.5
08/29/2019 10:15 AM,0.185,4939.5,28.6,,1659.2
08/29/2019 10:30 AM,0.185,4939.5,28.700001,,1726.4
08/29/2019 10:45 AM,0.185,4939.5,29.200001,,1804.4
08/29/2019 11:00 AM,0.185,4939.5,29.700001,,1858.5
08/29/2019 11:15 AM,0.185,4939.5,29.9,,1909.1
08/29/2019 11:30 AM,0.185,4939.5,30.1,,1956.1
08/29/2019 11:45 AM,0.185,4939.5,30.9,,1994.5
08/29/2019 12:00 PM,0.185,4939.5,30.9,,2024.8
08/29/2019 12:15 PM,0.185,4939.5,31.200001,,2042.8
08/29/2019 12:30 PM,0.185,4939.5,31.5,,2040.9
08/29/2019 12:45 PM,0.185,4939.5,31.9,,2037.9
08/29/2019 1:00 PM,0.185,4939.5,32.299999,,2061.4
08/29/2019 1:15 PM,0.185,4939.5,32.599998,,2057.5
08/29/2019 1:30 PM,0.185,4939.5,32.900002,,2069.4
08/29/2019 1:45 PM,0.185,4939.5,32.700001,,1982.5
08/29/2019 2:00 PM,0.185,4939.5,33.200001,,1627.6
08/29/2019 2:15 PM,0.185,4939.5,32.900002,,1887.2
